SOA Code,SOA Name,2015 Default Urban/Rural,Urban,mixed urban/rural,Rural,20 minutes   (Yes / No),30 minutes  (Yes / No),BELFAST,DERRY,ANTRIM,ARMAGH,BALLYMENA,BALLYMONEY,BANBRIDGE,BANGOR,CARRICKFERGUS,COLERAINE,COOKSTOWN,CRAIGAVON,DOWNPATRICK,DUNGANNON,ENNISKILLEN,HOLYWOOD,LARNE,LIMAVADY,LISBURN,LURGAN,NEWRY,NEWTOWNARDS,OMAGH,PORTADOWN,STRABANE
95XX11S3,Conlig_3,Urban,5,-,-,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX12W1,Craigavad,Mixed urban/rural,1,-,7,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX13W1,Crawfordsburn,Mixed urban/rural,3,1,4,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX14W1,Cultra,Urban,7,1,-,Y,Y,0-20min,>60min,20-30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX15W1,Dufferin,Urban,9,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX16W1,Groomsport,Mixed urban/rural,4,1,4,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX17S1,Harbour_1,Urban,5,-,-,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX17S2,Harbour_2,Urban,4,-,-,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX18W1,Holywood Demesne,Urban,9,-,-,Y,Y,0-20min,>60min,20-30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX19W1,Holywood Priory,Urban,7,1,-,Y,Y,0-20min,>60min,20-30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX20S1,Loughview_1,Mixed urban/rural,3,1,1,Y,Y,0-20min,>60min,20-30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX20S2,Loughview_2,Urban,3,-,-,Y,Y,0-20min,>60min,20-30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX21W1,Princetown,Urban,8,-,-,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX22W1,Rathgael,Urban,8,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX23W1,Silverstream,Urban,10,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX24S1,Springhill_1,Urban,3,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX24S2,Springhill_2,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95XX25W1,Whitehill,Urban,9,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min
95YY01W1,Beragh,Rural,-,1,4,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY02W1,Camowen,Urban,7,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY03W1,Clanabogan,Rural,-,-,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY04W1,Coolnagard,Urban,5,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY05W1,Dergmoney,Urban,3,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY06W1,Dromore,Rural,-,-,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY07W1,Drumnakilly,Rural,-,1,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY08W1,Drumquin,Rural,-,-,4,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min
95YY09W1,Drumragh,Urban,8,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY10W1,Fairy Water,Rural,-,-,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY11W1,Fintona,Rural,-,-,6,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY12W1,Gortin,Mixed urban/rural,-,1,4,Y,Y,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY13S1,Gortrush_1,Urban,2,-,-,Y,Y,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY13S2,Gortrush_2,Urban,2,-,-,Y,Y,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY14S1,Killyclogher_1,Urban,4,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY14S2,Killyclogher_2,Urban,3,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY15S1,Lisanelly_1,Urban,2,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY15S2,Lisanelly_2,Urban,2,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY16W1,Newtownsaville,Rural,-,-,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY17W1,Owenkillew,Rural,-,-,5,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min
95YY18W1,Sixmilecross,Rural,-,-,5,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min
95YY19W1,Strule,Urban,4,-,-,Y,Y,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min
95YY20W1,Termon,Rural,-,-,5,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min
95YY21W1,Trillick,Rural,-,-,5,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95ZZ01W1,Artigarvan,Rural,-,-,6,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ02W1,Ballycolman,Urban,6,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ03W1,Castlederg,Rural,-,-,5,N,Y,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min
95ZZ04W1,Clare,Rural,-,-,6,N,N,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95ZZ05W1,Dunnamanagh,Rural,-,-,5,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ06W1,East,Urban,4,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ07W1,Finn,Rural,-,-,6,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ08W1,Glenderg,Rural,-,-,6,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95ZZ09W1,Newtownstewart,Rural,-,-,6,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,20-30min
95ZZ10W1,North,Urban,5,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ11W1,Plumbridge,Rural,-,-,6,N,Y,>60min,45-60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min
95ZZ12W1,Sion Mills,Rural,-,-,6,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,0-20min
95ZZ13W1,Slievekirk,Rural,-,-,6,Y,Y,>60min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ14S1,South_1,Urban,3,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ14S2,South_2,Urban,4,-,-,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min
95ZZ15W1,Victoria Bridge,Rural,-,-,6,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,0-20min
