MSOA11CD,Proportion,Extent,Score
S02002128,0,0.37654693046969173,0
S02002129,0,0,0
S02002130,0,0,0
S02002131,0,0.29310171031975535,0
S02002132,0,0.6109857338599178,0
S02002133,0,0.38890865851965006,0
S02002134,0,0,0
S02002135,0.16666666666666666,0.32876111345546616,0
S02002136,0,0.2522258994341838,0
S02002137,0.2,0.3471014857718459,0
S02002138,0.1111111111111111,0.15505028421512898,0
S02002139,0.8333333333333334,0.8170860647071262,0
S02002140,0,0.4869456950476114,0
S02002141,0.14285714285714285,0.6171208760444482,0
S02002142,0,0.12219716909148583,0
S02002143,0.2,0.3024429674869768,0
S02002144,0,0,0
S02002145,0.2222222222222222,0.4717415015451736,0
S02002146,0,0.03190900981266725,0
S02002147,0,0.20869504679573325,0
S02002148,0.25,0.46150259067357513,0
S02002149,0,0.30310130561822685,0
S02002150,0,0.17141253714984295,0
S02002151,0,0.24302266204152065,0
S02002152,0,0.3097196174667145,0
S02002153,0,0.15704484947778002,0
S02002154,0.14285714285714285,0.3631471873691997,0
S02002155,0.8,0.7746930058729311,0
S02002156,0,0,0
S02002157,0.2,0.4797310228889176,0
S02002158,0.5,0.652302739749736,0
S02002159,0.5714285714285714,0.666748960784745,0
S02002160,0.125,0.15263555564392658,0
S02002161,0,0.2362332552893507,0
S02002162,0.2857142857142857,0.5387025139517464,0
S02002163,0.16666666666666666,0.5616000818107444,0
S02002164,0,0,0
S02002165,0.25,0.5649549759354137,0
S02002166,0.2857142857142857,0.3669383980954001,0
S02002167,0.2857142857142857,0.6005398939609465,0
S02002168,0,0,0
S02002169,0.1111111111111111,0.5393071072822722,0
S02002170,0.2857142857142857,0.5123756901149671,0
S02002171,0.25,0.3928360003699935,0
S02002172,0,0.3412369486469209,0
S02002173,0.2,0.35958864163610205,0
S02002174,0.2857142857142857,0.62657587765809,0
S02002175,0,0.16929153924566764,0
S02002176,0.25,0.3557756185942412,0
S02002177,0.25,0.5825186253304494,0
S02002178,0.2857142857142857,0.2833708587970408,0
S02002179,0,0.34031605618776667,0
S02002180,0,0.4693048306265466,0
S02002181,0,0.0401314218944353,0
S02002182,0,0.11121765624758338,0
S02002183,0.3333333333333333,0.8512007645573076,0
S02002184,0.2,0.7403220451527224,0
S02002185,0,0,0
S02002186,0,0.21267755681818176,0
S02002187,0.375,0.6182195126854569,0
S02002188,0.6666666666666666,0.973270567933817,0
S02002189,0.16666666666666666,0.21333268819025267,0
S02002190,0.25,0.5783633608351574,0
S02002191,0,0.03169150232172178,0
S02002192,0,0.06673333182677603,0
S02002193,0,0,0
S02002194,0,0,0
S02002195,0,0.034225650332728355,0
S02002196,0,0.297363914924297,0
S02002197,0,0.06777832711582542,0
S02002198,0,0.045166546729860944,0
S02002199,0,0.103995763966385,0
S02002200,0,0,0
S02002201,0,0.34493212669683254,0
S02002202,0.16666666666666666,0.6537677453691383,0
S02002203,0,0.14151885723321822,0
S02002204,0,0.26170724208290236,0
S02002205,0,0.031148876510931726,0
S02002206,0,0.09619629539847992,0
S02002207,0,0,0
S02002208,0,0,0
S02002209,0,0.02707551313792827,0
S02002210,0,0.1904222464445136,0
S02002211,0,0.46301046042335875,0
S02002212,0,0.20162576953091127,0
S02002213,0,0,0
S02002214,0,0,0
S02002215,0,0,0
S02002216,0,0.005678745267712269,0
S02002217,0,0,0
S02002218,0,0.011787437792188203,0
S02002219,0,0,0
S02002220,0,0,0
S02002221,0,0,0
S02002222,0,0,0
S02002223,0,0,0
S02002224,0,0,0
S02002225,0,0,0
S02002226,0,0,0
S02002227,0,0,0
S02002228,0,0,0
S02002229,0,0,0
S02002230,0,0.06252215079354811,0
S02002231,0,0,0
S02002232,0,0,0
S02002233,0,0,0
S02002234,0,0.37524402443643706,0
S02002235,0.125,0.348758940962955,0
S02002236,0,0.01925662085149178,0
S02002237,0.25,0.31149187998898975,0
S02002238,0,0,0
S02002239,0,0.3853835055657865,0
S02002240,0,0,0
S02002241,0,0,0
S02002242,0,0,0
S02002243,0,0,0
S02002244,0,0,0
S02002245,0,0.040873470948012226,0
S02002246,0,0,0
S02002247,0,0,0
S02002248,0.25,0.3289924812030075,0
S02002249,0,0.040005589194224485,0
S02002250,0,0,0
S02002251,0,0,0
S02002252,0,0,0
S02002253,0,0,0
S02002254,0,0,0
S02002255,0,0,0
S02002256,0,0,0
S02002257,0,0,0
S02002258,0.16666666666666666,0.24903819282720074,0
S02002259,0.5,0.8898310683985283,0
S02002260,0.4,0.431044267877412,0
S02002261,0,0.23727557545671732,0
S02002262,0,0.1046315993038097,0
S02002263,0.7142857142857143,0.8180129365109922,0
S02002264,0.75,0.7861687413554633,0
S02002265,0,0.3583834380321119,0
S02002266,0.42857142857142855,0.5403423282783228,0
S02002267,0,0,0
S02002268,0,0.21833145038762705,0
S02002269,0,0.2644327273305657,0
S02002270,0,0,0
S02002271,0.14285714285714285,0.5101102227399484,0
S02002272,0,0,0
S02002273,0.16666666666666666,0.4822587401934648,0
S02002274,0,0.35525417767367373,0
S02002275,0.14285714285714285,0.34337070016430804,0
S02002276,0,0,0
S02002277,0.5714285714285714,0.7239002536577838,0
S02002278,0.5,0.5633126649588573,0
S02002279,0.2222222222222222,0.3018150940206407,0
S02002280,0,0.04557106176341035,0
S02002281,0,0,0
S02002282,0,0.13704539392585008,0
S02002283,0,0,0
S02002284,0,0,0
S02002285,0,0,0
S02002286,0,0,0
S02002287,0.3333333333333333,0.7403694581280788,0
S02002288,0,0.07816393019958041,0
S02002289,0,0,0
S02002290,0,0,0
S02002291,0,0.005851943755169554,0
S02002292,0,0,0
S02002293,0,0,0
S02002294,0,0,0
S02002295,0,0,0
S02002296,0,0,0
S02002297,0,0.039719475644939904,0
S02002298,0,0.03458571126611708,0
S02002299,0,0.034088935209310375,0
S02002300,0.3333333333333333,0.5471521410683611,0
S02002301,0,0,0
S02002302,0,0,0
S02002303,0,0,0
S02002304,0,0,0
S02002305,0,0,0
S02002306,0,0,0
S02002307,0,0,0
S02002308,0,0.09221251819505093,0
S02002309,0,0,0
S02002310,0,0.046000391798354426,0
S02002311,0,0,0
S02002312,0,0,0
S02002313,0,0,0
S02002314,0,0,0
S02002315,0,0,0
S02002316,0.5,0.966086089090556,0
S02002317,0,0.18672887893492593,0
S02002318,0,0.013837526523188827,0
S02002319,0,0.10874231440567357,0
S02002320,0,0,0
S02002321,0,0.1755678720697801,0
S02002322,0,0,0
S02002323,0,0,0
S02002324,0,0.037481921995580286,0
S02002325,0,0,0
S02002326,0,0,0
S02002327,0,0,0
S02002328,0,0,0
S02002329,0,0.02690361111661351,0
S02002330,0.4,0.5108641202254226,0
S02002331,0,0.12952629929571655,0
S02002332,0,0.17777884561026622,0
S02002333,0,0,0
S02002334,0,0.06276932076154927,0
S02002335,0,0,0
S02002336,0,0.27553186126235124,0
S02002337,0,0.008627487795719103,0
S02002338,0,0,0
S02002339,0,0.20642582502511783,0
S02002340,0.6666666666666666,0.6821923743500866,0
S02002341,0.3333333333333333,0.45651706366919603,0
S02002342,0.75,0.9859830508474576,0
S02002343,0.6666666666666666,0.8638888195346051,0
S02002344,0,0,0
S02002345,0,0.12496003721906758,0
S02002346,0,0,0
S02002347,0,0,0
S02002348,0,0,0
S02002349,0,0.06680165416113622,0
S02002350,0,0,0
S02002351,0,0.07291946953680567,0
S02002352,0.16666666666666666,0.31784424060917793,0
S02002353,0,0,0
S02002354,0,0.04067573686366671,0
S02002355,0,0,0
S02002356,0,0.19492359221268576,0
S02002357,0,0.2250470976097963,0
S02002358,0,0.08350672363776668,0
S02002359,0,0,0
S02002360,0,0.3496036973846187,0
S02002361,0.2,0.3827782212380265,0
S02002362,0,0.07156715143801703,0
S02002363,0,0,0
S02002364,0,0.18586976256278873,0
S02002365,0,0.1657062569347291,0
S02002366,0,0.11321430513266634,0
S02002367,0,0,0
S02002368,0.2,0.3961828925913666,0
S02002369,0.2,0.310609857978279,0
S02002370,0.16666666666666666,0.2528821467364471,0
S02002371,0,0.32588024181605946,0
S02002372,0,0.12409360313948417,0
S02002373,0,0.10006639463310045,0
S02002374,0.3333333333333333,0.6212065404701456,0
S02002375,0.8,0.8438434785204645,0
S02002376,0,0.12611525349570668,0
S02002377,0,0.008102809845349586,0
S02002378,0,0,0
S02002379,0,0,0
S02002380,0,0,0
S02002381,0,0.24023711155020658,0
S02002382,0.25,0.6083250277916203,0
S02002383,0,0.048179863513134503,0
S02002384,0,0.09320033752723515,0
S02002385,0.4,0.39737787931260277,0
S02002386,0.6666666666666666,0.7036855036855036,0
S02002387,0,0.28187680740312315,0
S02002388,0,0.056925023874038236,0
S02002389,0,0,0
S02002390,0.4,0.6740168503249339,0
S02002391,0.14285714285714285,0.4720109725125931,0
S02002392,0.16666666666666666,0.5486094427965582,0
S02002393,0,0.03959406751095485,0
S02002394,0,0.25843252545532763,0
S02002395,0.14285714285714285,0.3756204623306116,0
S02002396,0.5714285714285714,0.672138043278929,0
S02002397,0.2,0.1590246488205672,0
S02002398,0.4,0.6584254642193494,0
S02002399,0,0,0
S02002400,0,0.022019713594941412,0
S02002401,0,0.0898318931657502,0
S02002402,0.14285714285714285,0.08954265159301131,0
S02002403,0.3333333333333333,0.3625592219752038,0
S02002404,0,0.5518963692244908,0
S02002405,0.2857142857142857,0.3033659066232356,0
S02002406,0.2,0.23938834695491695,0
S02002407,0,0.054127200828547196,0
S02002408,0.25,0.5491604591525217,0
S02002409,0.6,0.5475578406169666,0
S02002410,0.4,0.5213477693629479,0
S02002411,0,0,0
S02002412,0,0.6144553243574051,0
S02002413,0,0,0
S02002414,0.2857142857142857,0.39345064128885776,0
S02002415,0.4,0.6203301351132123,0
S02002416,0,0.11471572976200631,0
S02002417,0,0.02483770815692914,0
S02002418,0,0.07651685711453775,0
S02002419,0,0,0
S02002420,0,0,0
S02002421,0,0,0
S02002422,0,0.14328487778307347,0
S02002423,0,0.034075916417058885,0
S02002424,0,0,0
S02002425,0,0,0
S02002426,0,0,0
S02002427,0,0,0
S02002428,0,0,0
S02002429,0,0.05784724602203181,0
S02002430,0,0.3080291208934582,0
S02002431,0,0.11115658240088408,0
S02002432,0,0,0
S02002433,0,0,0
S02002434,0,0,0
S02002435,0,0,0
S02002436,0,0,0
S02002437,0,0,0
S02002438,0,0,0
S02002439,0,0,0
S02002440,0,0.3216917172468595,0
S02002441,0,0.45540227220032453,0
S02002442,0,0.2852707241455672,0
S02002443,0,0,0
S02002444,0,0.11685956670890378,0
S02002445,0.14285714285714285,0.16416215314572785,0
S02002446,0.2,0.30173695973233305,0
S02002447,0,0,0
S02002448,0,0.04587510863344423,0
S02002449,0,0.1293242962860502,0
S02002450,0.75,0.8292178909451516,0
S02002451,0.5,0.3856049004594181,0
S02002452,0,0,0
S02002453,0,0,0
S02002454,0,0,0
S02002455,0,0,0
S02002456,0,0,0
S02002457,0,0,0
S02002458,0,0,0
S02002459,0,0,0
S02002460,0.5,0.5697809733311607,0
S02002461,0.16666666666666666,0.7744449719659975,0
S02002462,0.5714285714285714,0.5920833333333333,0
S02002463,0.16666666666666666,0.3522675750210339,0
S02002464,0,0,0
S02002465,0.16666666666666666,0.6884471636289166,0
S02002466,0,0.13373085220493414,0
S02002467,0.42857142857142855,0.6527999845144306,0
S02002468,0,0,0
S02002469,0,0,0
S02002470,0,0.18586922504127856,0
S02002471,0,0.006704464918497511,0
S02002472,0.375,0.5870534068240477,0
S02002473,0,0.3706357060885861,0
S02002474,0.2222222222222222,0.47829591709770874,0
S02002475,0,0.5945913616966247,0
S02002476,0,0.26027781750572077,0
S02002477,0.5,0.5148156525672924,0
S02002478,0.14285714285714285,0.36576086956521736,0
S02002479,0.16666666666666666,0.21545724421009763,0
S02002480,0,0.13245191134706782,0
S02002481,0,0.046152958121227446,0
S02002482,0,0,0
S02002483,0,0.28605011808671066,0
S02002484,0,0,0
S02002485,0,0.04652136595446817,0
S02002486,0,0.07787805782060783,0
S02002487,0.16666666666666666,0.5140255804625874,0
S02002488,0,0.12214693494508928,0
S02002489,0,0.011509456311446275,0
S02002490,0.14285714285714285,0.5230030771203281,0
S02002491,0.14285714285714285,0.2809759754096815,0
S02002492,0,0,0
S02002493,0.25,0.4760701140964299,0
S02002494,0,0.12298629348490843,0
S02002495,0,0.18687061898538668,0
S02002496,0.2857142857142857,0.5305906214840886,0
S02002497,0.125,0.23755167520207318,0
S02002498,0.3333333333333333,0.6081222793826672,0
S02002499,0,0.01875274533433948,0
S02002500,0,0.16293712469092192,0
S02002501,0.125,0.22417582417582418,0
S02002502,0,0,0
S02002503,0,0.25481647148457176,0
S02002504,0.1111111111111111,0.1952996533348851,0
S02002505,0,0.10463542169308916,0
S02002506,0,0.057055978176807215,0
S02002507,0,0,0
S02002508,0,0,0
S02002509,0,0,0
S02002510,0,0.08729369435859587,0
S02002511,0,0.00916962699822379,0
S02002512,0,0.1414317380925315,0
S02002513,0,0,0
S02002514,0,0.13446904863785478,0
