lsoa_code,Education_decile,Children_and_young_people_decile,Adult_skills_decile,Housing_and_Access_decile,Geographical_barriers_decile,Wider_barriers_decile,Environment_decile,Indoors_decile,Outdoors_decile,Education_rank,Children_and_young_people_rank,Adult_skills_rank,Housing_and_Access_rank,Geographical_barriers_rank,Wider_barriers_rank,Environment_rank,Indoors_rank,Outdoors_rank
E01016676,10,10,10,10,7,9,9,9,7,32728,32783,32212,31357,22978,26876,28092,26933,21430
E01016677,10,10,9,5,4,5,9,8,9,29806,30251,27526,14863,12071,13186,27810,23577,27004
E01016678,8,8,8,7,5,6,8,7,7,25356,23018,25915,21268,13626,18635,24294,21577,20874
E01016679,7,6,8,2,1,4,9,9,7,22783,19513,24803,3404,3147,12482,29290,28446,22470
E01016680,5,4,6,3,3,4,6,6,4,15718,12481,18909,8883,8585,10872,18614,19044,11994
E01016682,8,8,8,2,1,8,7,6,7,26186,25030,25431,5430,2297,23864,22083,19202,19827
E01016683,7,6,8,2,1,8,10,10,9,22472,18437,25485,5368,2301,23549,31164,29592,27032
E01016684,9,9,9,7,4,7,8,9,5,27717,26684,26804,22328,11937,22789,26263,28050,15741
E01016685,10,10,10,3,2,7,8,9,5,32158,32448,30802,7219,3665,20125,25439,28389,13874
E01016686,5,3,8,3,2,6,6,5,7,15516,9788,23370,8063,4365,19014,17419,13292,20256
E01016687,6,6,6,7,5,6,8,9,5,18508,17231,18796,22044,14994,17862,26130,27255,16416
E01016688,6,5,8,3,2,5,9,9,6,19483,14937,23828,6766,4901,14485,27964,28612,18653
E01016689,7,7,7,9,6,9,9,9,6,22247,22850,20187,29108,16898,27634,27675,27495,19525
E01016690,8,8,7,2,2,6,5,3,9,23671,23219,22376,5384,3441,16538,15028,9264,27206
E01016691,9,8,9,2,1,7,8,6,10,28449,26141,28801,5938,2898,20971,25175,19112,29690
E01016692,9,9,9,8,6,6,8,6,8,28976,26860,29173,25372,18055,18874,23073,18982,23055
E01016693,10,10,10,4,3,5,9,8,7,32105,31571,31488,11245,7230,16176,26626,24895,20919
E01016694,10,9,10,10,10,6,8,8,7,29945,26649,31529,30640,29650,18659,25358,23557,20001
E01016695,10,10,10,10,6,9,9,10,5,32322,32221,31419,30416,18902,28430,28535,31968,16092
E01016696,10,9,10,8,8,4,4,4,4,29738,27416,30197,24575,26209,12189,12828,10949,12961
E01016699,10,10,10,5,3,8,10,10,7,31815,30851,31532,15001,6808,23346,30579,32176,20967
E01016700,10,9,10,7,4,8,9,10,5,30747,29223,30585,21614,11254,23057,26620,29911,14439
E01016701,9,9,9,6,3,9,9,10,6,29229,29037,27483,19474,8163,27132,29124,31082,18441
E01016702,7,5,8,7,5,6,8,9,5,20214,15412,24782,22589,14172,19570,26118,29067,14390
E01016703,7,6,9,1,1,8,9,10,6,22387,17088,27301,2248,991,24002,29104,32081,17244
E01016704,4,3,6,5,5,4,8,10,3,12427,8734,17147,15760,14707,11594,23927,31353,9303
E01016705,7,9,6,1,1,5,9,7,9,22551,26511,17841,1875,1768,13583,26694,21076,29390
E01016706,10,10,10,5,2,9,10,10,9,32210,32140,31210,14170,5544,26611,32256,32732,26715
E01016707,10,9,10,5,3,8,10,9,9,30051,28126,30139,14933,6854,23072,30522,28397,26717
E01016708,10,10,10,3,2,6,10,10,9,32629,32770,31844,7996,4779,17312,31544,30495,26942
E01016709,10,10,10,8,4,9,10,10,8,31934,32111,30559,25478,11804,28932,31767,32604,24497
E01016710,3,3,2,5,7,3,8,10,4,7549,9546,6017,14059,21891,6752,23945,29937,10256
E01016711,6,6,6,4,4,4,9,10,6,19426,19610,18079,12041,12411,10182,28877,30400,18628
E01016713,6,8,4,5,5,4,7,8,3,18046,23677,13010,13413,14277,9938,21453,26195,9673
E01016714,2,3,2,3,9,1,4,4,3,5511,8464,3609,7842,26622,2927,12561,12435,9551
E01016715,3,3,2,3,4,2,8,8,6,6772,7278,6438,7147,12709,5917,26274,26032,18320
E01016716,4,4,3,5,8,2,6,5,4,10641,11705,9629,14211,24671,6027,16465,15269,13029
E01016717,3,3,3,2,4,2,9,10,4,9724,9723,9795,5851,11227,5611,26486,31179,13052
E01016718,3,3,2,1,6,1,7,9,3,6956,8908,5491,1562,18312,1049,22327,28220,9397
E01016719,6,7,5,2,2,3,7,8,4,18726,22411,14764,4365,6511,7577,21497,24399,11254
E01016720,2,2,3,2,6,1,8,10,4,5041,3829,6726,4726,17857,2805,25334,32297,10510
E01016721,4,4,4,2,5,1,8,10,3,11206,12549,9924,3933,14485,3014,23195,30960,8691
E01016722,6,7,5,4,5,4,8,10,4,18270,20441,15436,13063,13489,10212,26163,31883,11986
E01016723,7,7,7,5,6,3,8,10,3,22342,20437,22740,15400,17742,9311,24910,32742,9681
E01016724,4,4,4,3,8,2,8,10,4,11627,12348,10821,8892,24307,3694,25744,32189,11140
E01016725,4,3,4,1,4,1,9,10,5,10714,9810,11628,1705,10925,2138,26846,31001,13782
E01016726,2,2,2,2,8,1,8,10,3,4707,3768,6024,3502,24959,1429,23879,30933,9510
E01016727,3,3,3,2,6,2,9,10,5,8379,7857,9020,6126,17357,3687,27805,32588,14067
E01016728,5,4,7,1,3,2,8,10,4,16000,11599,21020,3143,9245,4091,24955,32463,9909
E01016729,3,3,3,2,8,1,6,9,2,8360,8563,8241,3527,25876,1376,19557,29430,5715
E01016731,6,5,6,2,3,2,9,10,5,16704,15010,17647,4893,9655,5600,27290,32212,13473
E01016732,8,8,7,2,3,3,9,10,5,24382,25701,21469,6194,9534,6974,27492,32311,13768
E01016733,3,3,3,2,9,1,7,9,4,8410,9146,7826,3889,29360,1280,22830,28080,10160
E01016734,8,8,7,1,1,4,7,7,4,24714,26100,21690,1603,2119,10610,20434,21327,12659
E01016735,8,7,8,2,2,4,3,7,1,23546,20621,24941,5808,5643,11092,9408,20233,1546
E01016736,9,8,9,7,8,4,8,8,5,27043,25571,26578,22569,25900,10651,24434,25379,15294
E01016737,4,4,4,4,4,3,9,10,5,11355,10158,12558,9872,10546,9795,27389,31088,14678
E01016738,2,3,2,3,6,2,7,7,5,5111,7273,3623,6960,17656,4073,22534,22508,15324
E01016739,4,5,3,5,5,3,8,10,3,10505,14570,7526,13268,15161,9227,23327,30453,9147
E01016740,3,4,2,6,6,4,8,9,4,7795,10443,5832,16767,18143,10129,23954,26646,13023
E01016741,1,2,1,2,6,2,9,9,6,2556,3541,2110,6456,16950,3974,27592,29334,16969
E01016742,1,2,1,1,4,1,9,10,5,2077,6528,672,1160,10366,1725,27773,31286,15229
E01016743,2,3,2,1,2,2,9,9,6,5107,6916,3813,1121,5272,3576,27530,27292,19452
E01016744,2,1,2,1,1,1,9,10,6,3468,3119,4083,61,2417,2771,28550,31329,16802
E01016745,4,5,3,4,4,4,7,6,6,11183,15485,7978,10780,11104,10151,21695,19232,18716
E01016746,2,3,2,3,7,2,7,7,5,6333,9173,4444,8891,20358,4477,21639,21270,15151
E01016748,7,5,8,5,5,4,10,10,6,19940,16040,23258,14197,15047,10029,29624,32310,18201
E01016750,8,9,7,6,6,4,9,10,5,24589,26611,21081,17472,18961,10196,27120,31838,13510
E01016751,7,7,7,3,2,4,10,10,7,21415,21737,19716,7194,6501,11665,30406,32684,19805
E01016752,8,8,7,2,3,3,9,10,5,23369,24092,21063,5239,6714,8563,28872,32481,16289
E01016753,7,6,7,2,3,2,10,10,7,20730,19613,20466,3673,6853,6256,30353,32351,20075
E01016754,5,4,5,2,4,2,9,10,5,14880,12960,16354,6137,11536,5693,26929,31711,13306
E01016755,9,9,9,2,3,3,9,10,5,27885,27440,26392,5396,6718,8778,28519,32264,15772
E01016756,7,7,6,2,5,2,10,10,7,19776,19780,18556,5426,13657,4269,29994,31786,19793
E01016757,6,4,7,2,2,4,8,9,4,16568,13036,19998,4074,3892,11739,24120,28789,11369
E01016758,8,8,7,4,4,3,9,10,6,24403,25728,21484,10714,12163,9200,29109,32140,17196
E01016759,7,6,7,6,7,4,9,8,7,20766,18369,21935,18848,21165,10091,26762,24197,22522
E01016760,8,8,9,2,1,5,7,5,7,26099,23898,26422,4824,3165,16324,19839,15428,22198
E01016761,8,8,8,8,6,5,7,6,6,25053,23036,25265,23842,18657,16251,20191,18233,16810
E01016762,4,2,7,3,4,3,9,10,5,11235,5582,22042,9074,12627,7534,26657,30036,14365
E01016763,7,6,7,3,3,3,10,10,6,20600,17561,22577,6772,8867,8126,29629,32753,17726
E01016764,6,5,7,4,4,4,9,10,6,18734,16185,20468,11189,11261,10406,28566,30629,17613
E01016765,4,4,5,3,4,3,9,10,5,12608,10329,14896,8082,12708,6680,27830,32105,14538
E01016766,4,3,4,4,6,3,9,10,4,10601,8956,12488,12211,18652,6810,26914,32693,12471
E01016767,8,8,8,9,6,7,8,10,3,25982,24621,25393,26541,16536,22506,24717,32754,9437
E01016768,6,5,6,2,5,2,9,10,5,16589,14179,18435,4453,14173,3429,27774,31590,14935
E01016769,8,7,9,2,2,5,8,10,4,24855,20509,27914,4557,3540,14019,25160,32413,10217
E01016770,6,5,7,3,3,3,8,10,4,18265,15566,20262,6599,9184,7678,26147,32620,11415
E01016771,5,5,5,5,9,2,9,10,5,15045,14891,14502,13920,27469,5258,27363,31887,13886
E01016772,4,3,4,3,7,2,8,10,3,11283,9820,12837,8200,22595,3682,23737,32774,8271
E01016773,9,8,9,3,3,4,9,10,5,26979,25479,26556,7421,6837,11470,28186,32219,15102
E01016774,10,10,10,2,2,4,9,10,4,31273,31130,29990,4849,4889,10932,26387,32393,11898
E01016775,9,9,8,2,3,3,9,10,6,27647,27571,25792,4674,7783,6702,29119,32526,16820
E01016776,9,9,9,7,6,4,9,10,5,27742,27185,26351,20531,19412,12373,27420,32821,13203
E01016777,6,8,5,5,7,3,8,10,4,18625,23297,14038,15169,22606,7122,25647,32348,10900
E01016778,7,7,7,3,4,3,9,10,5,21896,22540,19904,8402,12583,6999,27961,31764,15096
E01016780,8,8,7,3,3,4,10,10,7,23921,23489,22629,7854,7639,10835,30707,32685,20687
E01016781,10,10,9,5,4,5,9,10,5,30684,30167,29491,16048,11255,15490,28439,32544,15321
E01016783,7,7,7,3,4,2,9,10,4,22818,22821,21267,7907,12769,6501,27106,32663,12793
E01016784,4,4,5,1,2,2,4,4,4,11664,9954,13493,1309,4886,4286,13088,12794,9984
E01016786,6,7,4,5,4,5,7,9,3,16745,22164,11966,13894,10115,14593,21020,28033,7877
E01016787,3,2,4,3,5,2,7,9,3,7293,4825,11053,7875,15355,5340,22256,28855,8893
E01016788,7,7,6,2,1,5,9,9,5,21439,22438,19136,4900,3266,16042,27252,29264,16311
E01016789,6,5,7,1,1,4,8,10,4,18384,14484,22064,2039,2082,12534,24176,30974,9866
E01016790,6,5,7,3,2,6,7,9,3,19109,15780,21783,9119,5608,16865,20845,26612,8538
E01016791,7,7,6,7,6,4,8,10,4,21174,22418,18667,20326,19474,12155,24562,29817,11199
E01016792,7,5,8,8,7,4,8,10,4,19946,15642,23855,23373,22839,12787,24810,30342,11185
E01016793,7,6,7,5,6,4,9,9,7,19892,16961,21905,15799,17114,9975,28600,28631,20247
E01016794,7,6,8,7,10,3,7,7,4,22035,19277,23521,20275,30662,7600,19855,20602,12456
E01016795,7,7,7,7,8,4,5,5,5,22026,22623,20025,21966,25054,10584,15554,13753,13672
E01016796,9,9,9,8,8,4,6,6,4,28833,27271,28455,23758,24060,12491,17078,17946,10470
E01016797,10,10,9,2,3,3,5,4,6,31217,31858,29151,5225,6624,8657,14839,10829,19419
E01016798,10,10,9,4,3,6,10,10,8,31047,31613,28965,11375,6716,17580,31402,32632,23014
E01016799,8,7,8,3,2,5,7,6,8,24221,21904,24906,7167,4923,15181,21704,17052,23814
E01016800,8,7,9,3,2,5,6,6,4,25107,20970,27872,7175,5151,14558,16432,16894,10571
E01016801,8,8,7,2,2,4,4,4,4,24013,23713,22551,6460,6066,11361,12932,12628,9934
E01016802,9,8,10,1,1,5,3,2,5,28885,25986,29965,188,420,14583,8568,6098,15917
E01016803,7,6,7,1,1,6,1,1,3,20417,19445,20067,111,169,18228,3181,3134,9037
E01016804,3,3,3,2,5,1,8,8,6,7474,7881,7203,4131,14544,3125,24296,23112,18187
E01016805,8,8,7,2,1,4,8,10,4,23679,23681,21963,3593,3128,13078,24945,32359,9962
E01016806,2,1,2,2,4,1,9,10,6,3378,2006,5821,3444,12666,3131,28527,30230,18007
E01016807,5,6,4,4,7,2,7,7,5,14268,17548,11185,12803,22176,5995,22064,21709,15455
E01016808,7,7,6,5,5,4,8,10,4,19913,20489,18173,15327,13163,12521,24897,30394,11264
E01016809,4,4,3,4,7,2,8,8,5,10309,12862,8234,12722,21536,6131,24064,26252,13629
E01016810,2,3,2,1,4,1,8,9,4,5284,6857,4119,1174,11160,1590,24644,28369,12549
E01016811,1,1,1,1,2,1,7,7,6,873,1434,1086,57,4145,1536,22911,22158,16579
E01016812,4,4,4,2,2,4,10,10,7,12191,12739,11368,4466,4419,11212,30082,30562,21678
E01016813,8,8,7,1,4,1,2,1,5,23805,25065,20973,3109,11431,3223,4063,3077,14562
E01016814,9,9,9,2,2,4,7,5,8,28347,27514,27199,3837,3464,12518,20240,15530,23254
E01016815,8,9,7,6,10,3,9,10,4,24663,27536,20482,19274,30911,7023,27134,32612,12880
E01016816,9,9,8,7,6,4,10,10,6,28144,29514,24974,19752,18178,12528,30050,32059,19593
E01016817,7,7,6,3,4,3,6,6,5,20248,19901,19291,9233,11719,8252,18379,16799,14873
E01016818,7,6,9,8,10,4,6,5,6,21889,16614,26951,24163,30429,10138,18106,14898,18165
E01016819,2,3,1,2,4,2,8,10,3,4272,8274,2214,3450,10502,3840,23949,32456,8685
E01016820,7,7,7,2,4,2,9,9,7,21765,20394,21728,6109,11137,5883,28614,28458,20543
E01016821,9,9,8,2,2,4,7,10,2,26859,27208,24651,4158,3732,12446,21327,32068,6229
E01016822,4,4,5,2,4,2,9,10,5,11995,10416,13553,4380,11468,4253,28325,32537,15065
E01016823,5,3,8,2,5,2,8,8,6,15488,9785,23298,5078,15719,3461,24948,25090,16727
E01016824,7,7,7,2,4,3,9,10,5,22161,21394,21402,6513,10528,6617,26691,31227,13330
E01016825,5,3,6,4,6,2,8,10,4,13829,9460,19403,10172,18991,5511,24459,30571,10516
E01016826,10,10,9,6,4,6,9,10,5,30681,30742,28931,18433,11077,18750,28701,32656,15757
E01016827,6,5,8,1,2,3,10,10,6,19313,15158,23108,2342,3763,8060,29817,32347,18606
E01016828,9,8,9,1,1,4,9,10,5,27025,25023,27132,1717,2330,10207,28433,32560,15289
E01016829,3,3,3,2,3,2,7,7,5,7521,7554,7590,4011,8625,5316,22866,22980,15329
E01016830,5,4,5,2,2,4,10,10,7,14327,12934,15312,6347,6097,11112,30471,32654,20052
E01016831,5,5,4,2,3,3,8,9,6,14664,15825,13030,6410,8230,8342,25740,26485,16557
E01016832,3,3,3,3,4,3,7,8,5,7988,8541,7536,9187,11616,8290,22865,24460,13509
E01016833,8,8,7,2,2,6,9,10,6,24012,24597,21736,6096,3439,18419,29443,32678,17326
E01016834,1,1,2,3,6,2,7,7,5,3268,2208,5052,8686,16878,5325,22089,22574,14341
E01016835,2,2,2,2,5,1,9,9,5,4986,4843,5236,3811,13347,3211,26338,28817,15000
E01016836,6,6,7,6,10,3,3,2,4,19555,17660,20352,19222,29974,7230,7663,6448,11413
E01016837,6,7,5,4,9,2,2,2,4,18170,21692,14396,12917,26723,4966,4659,3771,12708
E01016838,5,5,4,5,7,3,7,8,5,13526,14727,11935,14925,21706,7299,22041,23356,13294
E01016839,1,1,1,3,8,1,8,9,4,2832,3035,2942,7327,24409,3009,23030,26586,11631
E01016840,6,5,6,4,4,3,7,7,5,17867,16042,18875,9961,11053,9430,22194,22203,15037
E01016841,5,5,6,3,6,2,5,4,5,16204,14347,17421,7299,18207,4138,13431,10737,15125
E01016842,1,1,1,1,8,1,7,9,3,817,972,1443,1794,23053,854,22736,28383,9813
E01016843,1,1,1,1,7,1,8,9,5,1303,1492,1824,2220,22483,1076,24781,26833,14301
E01016844,1,1,1,2,7,1,7,7,4,616,1118,846,4528,21477,2178,19905,20416,12790
E01016845,1,1,1,1,9,1,8,8,5,942,805,2045,3259,27833,1164,23628,24615,14674
E01016846,3,3,3,2,4,2,8,10,4,7317,7431,7289,3746,12134,3506,24943,29690,11884
E01016847,2,1,2,1,4,1,9,10,5,3493,1926,6426,2234,12681,2209,26335,29943,13875
E01016848,3,4,2,2,5,1,9,10,6,7484,11635,4842,3780,13673,3100,28688,30755,17763
E01016849,7,5,10,3,7,2,2,1,5,22271,14549,31674,9670,21386,4616,3387,2470,15473
E01016850,9,8,10,4,9,2,3,3,4,28312,23566,31647,10322,27461,3768,7268,6573,9907
E01016851,8,6,10,3,7,2,3,2,5,23976,16675,31923,7363,21261,3523,6685,5067,14010
E01016852,6,4,10,3,10,1,1,1,5,18059,9896,30979,6677,30971,2077,1190,894,15721
E01016853,9,8,10,4,9,2,1,1,5,29380,25443,31697,10997,27854,3980,2591,2104,13162
E01016854,7,4,10,3,10,1,3,2,5,20044,12498,30035,7714,31566,2365,7552,5419,15418
E01016855,5,2,10,4,10,2,2,2,6,13470,5514,30927,11390,30422,3745,5358,3684,16865
E01016856,8,6,10,4,9,2,2,2,4,23516,17022,30118,10041,26595,3785,6395,5211,12178
E01016857,8,6,9,3,6,2,4,4,5,24453,19322,28696,7688,18579,4262,12590,10237,14163
E01016858,8,6,10,3,8,2,2,2,4,24071,17416,30853,8417,25191,3350,4207,3439,12617
E01016859,7,5,10,4,6,2,4,3,5,21749,14324,30804,10531,18066,6011,11368,8742,14974
E01016860,7,5,10,4,10,2,2,1,4,21164,13746,30332,12786,30936,4193,3507,3219,10259
E01016861,8,6,10,4,7,2,2,2,3,24059,17594,30499,10412,22600,4697,5772,5684,8457
E01016862,6,4,10,4,9,2,3,2,7,19441,11107,31761,12446,26278,4854,9446,5740,21924
E01016863,3,1,6,4,9,2,5,5,5,7698,2962,19219,11331,27802,4112,15697,13850,13812
E01016864,1,1,1,3,5,2,9,10,5,1053,628,2841,7983,15054,5531,27238,31173,14326
E01016865,1,1,1,4,7,2,9,10,6,134,7,1067,10659,22690,4785,29446,31663,18469
E01016866,1,1,1,4,9,2,9,10,6,260,233,1059,13086,29231,4573,28447,30627,17339
E01016867,2,2,2,2,5,2,8,9,5,4113,4000,4463,5522,16315,3589,24323,27111,13210
E01016868,1,1,1,3,7,2,9,10,6,238,203,1058,9281,21121,4482,28950,31598,17408
E01016869,4,2,7,5,10,2,6,6,5,11175,6145,19901,15140,30205,5241,19150,18138,14569
E01016870,10,9,10,5,6,3,4,3,5,30872,28872,31276,14968,18784,8503,9880,7880,13188
E01016871,7,5,10,4,9,2,3,3,4,22213,15436,29702,10677,27334,3925,9024,7153,12964
E01016872,7,5,9,5,10,2,2,2,3,21385,14775,28870,15543,32608,4983,3435,3345,9243
E01016873,8,6,9,4,10,2,4,3,4,23778,18694,28066,13042,31120,4260,10919,9532,11406
E01016874,7,5,10,5,9,2,5,4,5,20955,13383,30528,13919,27756,5200,13429,11133,14074
E01016875,10,10,10,8,10,4,6,6,4,32237,31281,32144,24019,29905,10216,18161,17671,13008
E01016876,10,9,10,5,10,2,3,3,4,30232,27444,31272,14351,30698,4831,9509,7545,13097
E01016877,8,6,10,5,9,2,5,4,4,23755,17361,30138,13697,28698,4921,13478,11604,13092
E01016878,10,9,10,3,4,3,4,3,4,30352,28309,30682,7739,12281,6628,11492,9715,12476
E01016879,3,4,3,6,9,3,5,4,4,9404,9875,8995,17447,27049,7057,13970,12603,12167
E01016880,1,1,2,2,6,2,5,5,4,3182,3132,3476,6164,16605,3884,16319,15880,11744
E01016881,4,4,4,4,7,2,5,5,3,11859,11426,12136,11379,20133,5830,14171,16097,7709
E01016882,3,3,4,4,6,3,7,7,5,8835,7748,10103,11552,17706,6773,21942,22329,14370
E01016883,5,6,5,4,4,4,8,8,5,15859,16698,14387,10766,10328,10894,23316,24619,14108
E01016884,5,6,4,6,8,3,6,6,5,13386,16665,10359,16736,23141,7871,18729,17431,14643
E01016885,2,2,2,4,9,2,7,7,5,3881,4386,3648,12585,28861,4439,22541,22634,15172
E01016886,4,3,5,7,10,3,5,4,5,11840,8793,15666,20468,30727,7694,14981,12813,14272
E01016887,5,5,5,7,8,4,6,5,5,15979,15273,15959,21951,25802,10261,16827,15698,13152
E01016888,9,9,8,8,7,5,7,8,4,26368,26286,24561,25104,21837,15271,21324,23846,11498
E01016889,8,7,10,4,10,2,2,2,3,25743,19938,30783,12138,31270,3902,3733,3652,9130
E01016890,5,3,10,3,9,2,2,2,2,15800,7850,30016,9768,29218,3318,5572,6445,6227
E01016891,6,4,10,4,10,2,2,2,3,18209,10456,29815,11618,31535,3681,5106,4736,9721
E01016892,7,5,9,5,9,2,2,2,3,20189,13287,28615,14395,28941,5164,4560,4392,9157
E01016893,7,5,10,6,10,3,2,2,4,22851,15445,31459,18940,31943,6629,5312,4398,11918
E01016894,4,2,10,4,9,2,3,3,3,12059,4445,30952,11228,29136,3866,8393,8181,8590
E01016895,1,1,2,4,8,2,6,7,4,1264,416,4469,10911,23463,4749,19437,22125,10142
E01016896,8,6,10,5,10,2,3,2,4,26009,19547,32022,14419,31427,4739,6841,6014,10477
E01016897,9,8,10,5,10,2,3,2,4,29319,25630,31332,16257,32410,5329,7228,6019,11626
E01016898,2,1,2,5,10,2,7,8,5,3683,2758,5210,16028,30944,5491,22833,23801,14234
E01016899,4,3,6,6,9,3,1,1,6,12909,9518,16857,17303,26568,7113,2814,1820,19246
E01016900,1,1,2,3,5,2,7,7,5,3018,1976,4929,6741,16220,4332,22361,22647,14774
E01016901,8,6,9,7,10,3,3,3,4,23087,18581,26690,21767,31909,8138,8791,7332,11735
E01016902,4,3,4,4,7,2,8,7,6,10756,9182,12507,12931,22031,6098,24050,22666,18274
E01016903,9,7,10,5,9,2,2,2,4,27375,22796,30613,15471,28955,5625,5463,4549,11821
E01016904,1,1,2,4,8,2,7,9,3,2113,1595,3440,10744,25923,4185,20324,28026,7115
E01016905,2,2,3,5,9,2,5,5,4,5537,3558,8628,13294,29304,4645,14364,14109,10471
E01016906,1,1,2,1,2,2,9,9,6,2521,1821,3968,2344,6238,4915,26672,26971,17887
E01016907,1,1,1,5,10,2,6,5,5,935,518,2766,13973,29677,4862,16527,14215,15186
E01016908,1,1,1,1,3,2,8,8,6,166,30,1205,2999,8245,4447,24571,23068,18858
E01016909,1,1,2,3,5,2,5,5,3,2695,1163,6384,6860,15123,4747,14583,15203,9357
E01016910,1,1,2,1,3,2,8,9,5,1605,638,4621,2074,6934,4046,25834,28258,14680
E01016911,2,1,3,2,4,2,8,7,6,3442,1817,6575,4911,11192,4819,23491,22810,16809
E01016912,6,4,8,4,9,2,4,4,3,16654,9992,26220,11377,28789,3975,11214,10837,9453
E01016913,4,2,7,2,5,2,4,3,5,9954,4451,21756,6566,15092,4576,10200,7950,13922
E01016914,1,1,2,1,1,2,7,7,6,539,26,3373,656,2890,5016,22582,20658,18318
E01016915,1,1,1,2,4,2,7,8,5,103,127,538,5290,11235,5113,22514,24103,13310
E01016916,4,4,4,8,10,4,7,6,8,12378,12692,11759,25290,29722,11335,22733,18362,23628
E01016917,4,4,4,8,9,4,7,6,5,10528,10029,11016,25007,27112,12174,20684,19426,15861
E01016918,2,2,2,4,10,2,6,5,5,4222,4491,4164,12226,29956,4123,18292,16020,16155
E01016919,2,2,3,3,4,3,8,10,4,5276,3762,7458,7737,11887,6853,25993,30903,12512
E01016920,4,3,6,6,5,5,9,10,5,12825,8237,19153,17240,14087,13536,27784,30905,15634
E01016921,2,1,3,4,6,2,5,5,5,3820,1795,8143,10761,17452,6380,15918,14433,13276
E01016922,3,2,4,6,8,3,4,3,4,8519,5683,12793,17211,25855,7270,10476,9124,11340
E01016923,8,8,8,6,8,3,7,8,4,25793,24306,25360,19389,24612,8963,22644,25535,12037
E01016924,7,8,6,8,7,5,6,6,5,22627,24672,19315,23816,22173,13630,19028,17890,14697
E01016925,5,7,4,4,6,3,6,5,5,15145,21842,9982,11506,17427,6862,17786,15368,16150
E01016926,3,4,3,4,7,2,8,9,5,9722,12946,7328,12517,22927,5645,25732,27137,15751
E01016927,6,6,5,7,9,4,7,8,4,17099,17197,16129,22200,26464,10153,22447,24455,12801
E01016928,8,8,7,7,6,5,6,8,3,24658,26029,21669,21683,18255,14316,17699,23607,6640
E01016929,7,7,6,6,7,3,7,6,5,20386,21876,17778,17418,20505,9379,20055,18356,16247
E01016930,8,8,8,7,6,5,7,7,6,26022,25481,24621,21447,19021,13514,22905,22194,16510
E01016931,7,7,7,2,2,5,7,7,4,21838,21947,20337,6182,4321,15086,20037,20660,12760
E01016932,10,10,10,7,10,3,6,7,3,31952,31269,31415,21343,31518,8001,17493,20147,8909
E01016933,10,10,10,6,8,3,3,3,4,32292,32123,31429,18487,25790,8019,8131,6963,11011
E01016934,10,10,10,9,10,5,4,4,3,32511,32161,32072,28389,29788,14640,12938,12985,9402
E01016935,9,8,10,4,7,2,4,5,2,28899,25447,30634,11107,19940,5749,12141,14867,6079
E01016936,10,10,10,5,8,2,2,2,3,31874,30569,31955,14900,24385,6449,4687,4973,7577
E01016937,8,6,9,3,8,2,2,3,2,23653,17570,29483,9192,25124,3684,5201,6730,5011
E01016938,9,7,10,5,10,2,2,1,4,27771,22694,31618,14227,30014,4903,3316,2957,10704
E01016939,10,9,10,8,8,4,4,3,4,31032,28575,32010,24754,25496,12716,10787,9711,10682
E01016940,10,10,10,9,10,5,6,6,4,32690,32420,32415,27737,30995,13226,16862,17817,10237
E01016941,4,3,8,3,10,1,1,1,1,13133,6700,24559,8535,32581,2539,754,2044,2225
E01016942,2,1,3,4,10,2,6,6,4,4105,2065,8226,12640,30406,4214,17285,17121,11926
E01016943,9,7,10,5,9,2,2,2,4,26940,21352,31569,15052,28831,5471,6074,4873,12590
E01016944,8,6,10,4,10,2,1,2,2,25487,19647,30636,11366,31843,3556,2837,3375,6540
E01016945,5,2,10,3,10,1,1,1,5,14042,6129,30375,6762,29947,2187,1397,1158,13572
E01016946,10,10,10,7,10,3,1,1,5,31638,30691,31239,21668,31199,8272,1789,1463,13278
E01016947,3,2,4,4,10,2,6,7,3,7075,4994,10114,10546,29669,3535,17848,20786,8874
E01016948,7,6,8,4,8,2,4,4,4,21851,17650,25300,11699,26264,4532,12234,11335,10786
E01016949,5,4,7,4,10,2,4,4,3,15395,11227,20129,11827,31813,3723,10634,11539,7292
E01016950,9,7,10,4,10,2,1,1,4,27303,21538,32216,12070,32170,3760,2153,2071,10002
E01016951,9,7,10,3,10,1,2,2,3,26661,20826,31709,9250,32052,2821,3841,3677,9508
E01016952,6,3,10,2,9,1,1,1,2,17737,9530,30984,5842,29175,1946,1483,2150,5347
E01016953,8,6,10,5,10,2,1,1,4,25079,18217,31974,13915,32368,4407,2721,2425,11117
E01016954,6,3,10,2,7,1,1,1,3,17422,9402,30389,3743,22349,1740,474,663,8569
E01016955,7,5,10,2,8,1,1,1,4,21771,14543,30407,5741,23480,2471,2092,1961,10537
E01016956,6,5,7,5,5,4,10,9,8,18228,14386,21835,15211,13467,12133,29611,26961,26132
E01016957,4,2,9,1,1,2,7,7,6,12978,5662,28130,751,3028,5046,22013,20482,17254
E01016958,6,5,7,8,9,4,10,9,8,18339,13923,22825,26101,27981,12807,30031,29214,23564
E01016959,8,7,8,7,6,5,9,8,7,24353,21761,25292,20403,16632,14333,27169,25925,20565
E01016960,9,8,9,6,7,3,5,4,6,27046,25403,26758,17432,20611,9338,15644,11711,19075
E01016961,7,5,8,6,9,3,6,5,4,20567,15907,24844,18112,26379,7624,16782,16208,12232
E01016962,8,7,9,1,1,5,10,9,9,24438,20339,27248,3246,2496,14902,30674,28481,27134
