lsoa_code,"IMD Deciles, 1: most deprived, 10: least deprived"
S01008111,9
S01008112,10
S01008113,8
S01008114,10
S01008115,7
S01008116,8
S01008117,7
S01008118,7
S01008119,4
S01008120,7
S01008121,10
S01008122,10
S01008123,10
S01008124,10
S01008125,9
S01008126,10
S01008127,10
S01008128,10
S01008129,4
S01008130,3
S01008131,2
S01008132,9
S01008133,4
S01008134,4
S01008135,4
S01008136,4
S01008137,1
S01008138,2
S01008139,1
S01008140,3
S01008141,9
S01008142,9
S01008143,3
S01008144,9
S01008145,4
S01008146,4
S01008147,5
S01008148,5
S01008149,4
S01008150,3
S01008151,3
S01008152,4
S01008153,8
S01008154,7
S01008155,6
S01008156,5
S01008157,7
S01008158,8
S01008159,1
S01008160,3
S01008161,8
S01008162,6
S01008163,3
S01008164,6
S01008165,9
S01008166,4
S01008167,2
S01008168,3
S01008169,4
S01008170,8
S01008171,3
S01008172,6
S01008173,8
S01008174,6
S01008175,3
S01008176,7
S01008177,4
S01008178,7
S01008179,10
S01008180,10
S01008181,10
S01008182,5
S01008183,6
S01008184,4
S01008185,3
S01008186,4
S01008187,2
S01008188,3
S01008189,6
S01008190,3
S01008191,4
S01008192,3
S01008193,7
S01008194,4
S01008195,3
S01008196,3
S01008197,9
S01008198,3
S01008199,2
S01008200,2
S01008201,3
S01008202,5
S01008203,1
S01008204,4
S01008205,4
S01008206,3
S01008207,3
S01008208,7
S01008209,9
S01008210,5
S01008211,5
S01008212,9
S01008213,9
S01008214,4
S01008215,6
S01008216,9
S01008217,9
S01008218,8
S01008219,4
S01008220,2
S01008221,1
S01008222,3
S01008223,3
S01008224,8
S01008225,6
S01008226,2
S01008227,3
S01008228,8
S01008229,3
S01008230,8
S01008231,9
S01008232,6
S01008233,8
S01008234,4
S01008235,4
S01008236,6
S01008237,4
S01008238,4
S01008239,4
S01008240,10
S01008241,10
S01008242,6
S01008243,8
S01008244,8
S01008245,8
S01008246,8
S01008247,7
S01008248,6
S01008249,6
S01008250,8
S01008251,10
S01008252,10
S01008253,6
S01008254,5
S01008255,6
S01008256,3
S01008257,5
S01008258,8
S01008259,6
S01008260,4
S01008261,3
S01008262,6
S01008263,8
S01008264,7
S01008265,9
S01008266,10
S01008267,8
S01008268,10
S01008269,10
S01008270,10
S01008271,5
S01008272,8
S01008273,10
S01008274,6
S01008275,8
S01008276,10
S01008277,7
S01008278,9
S01008279,8
S01008280,8
S01008281,6
S01008282,7
S01008283,8
S01008284,6
S01008285,4
S01008286,6
S01008287,7
S01008288,6
S01008289,4
S01008290,6
S01008291,9
S01008292,4
S01008293,10
S01008294,10
S01008295,9
S01008296,4
S01008297,8
S01008298,7
S01008299,3
S01008300,4
S01008301,8
S01008302,9
S01008303,5
S01008304,6
S01008305,9
S01008306,9
S01008307,8
S01008308,9
S01008309,2
S01008310,5
S01008311,4
S01008312,8
S01008313,2
S01008314,2
S01008315,1
S01008316,1
S01008317,3
S01008318,8
S01008319,4
S01008320,5
S01008321,10
S01008322,4
S01008323,2
S01008324,4
S01008325,4
S01008326,2
S01008327,5
S01008328,8
S01008329,10
S01008330,9
S01008331,9
S01008332,8
S01008333,8
S01008334,9
S01008335,5
S01008336,4
S01008337,7
S01008338,10
S01008339,10
S01008340,9
S01008341,10
S01008342,5
S01008343,10
S01008344,10
S01008345,10
S01008346,10
S01008347,9
S01008348,9
S01008349,10
S01008350,10
S01008351,10
S01008352,10
S01008353,10
S01008354,7
S01008355,5
S01008356,8
S01008357,8
S01008358,4
S01008359,9
S01008360,10
S01008361,8
S01008362,10
S01008363,9
S01008364,10
S01008365,10
S01008366,7
S01008367,4
S01008368,9
S01008369,7
S01008370,9
S01008371,10
S01008372,10
S01008373,10
S01008374,10
S01008375,10
S01008376,10
S01008377,10
S01008378,10
S01008379,10
S01008380,10
S01008381,10
S01008382,10
S01008383,10
S01008384,9
S01008385,10
S01008386,9
S01008387,10
S01008388,8
S01008389,9
S01008390,10
S01008391,10
S01008392,10
S01008393,10
S01008394,10
S01008395,9
S01008396,9
S01008397,10
S01008398,9
S01008399,10
S01008400,10
S01008401,9
S01008402,10
S01008403,10
S01008404,10
S01008405,10
S01008406,7
S01008407,6
S01008408,10
S01008409,5
S01008410,8
S01008411,9
S01008412,8
S01008413,6
S01008414,9
S01008415,7
S01008416,3
S01008417,8
S01008418,9
S01008419,8
S01008420,10
S01008421,5
S01008422,10
S01008423,10
S01008424,9
S01008425,10
S01008426,6
S01008427,10
S01008428,7
S01008429,10
S01008430,8
S01008431,9
S01008432,9
S01008433,10
S01008434,9
S01008435,10
S01008436,10
S01008437,8
S01008438,9
S01008439,10
S01008440,10
S01008441,10
S01008442,10
S01008443,10
S01008444,9
S01008445,8
S01008446,10
S01008447,10
S01008448,9
S01008449,2
S01008450,3
S01008451,1
S01008452,1
S01008453,5
S01008454,2
S01008455,2
S01008456,1
S01008457,2
S01008458,5
S01008459,1
S01008460,1
S01008461,1
S01008462,1
S01008463,1
S01008464,7
S01008465,6
S01008466,6
S01008467,6
S01008468,4
S01008469,6
S01008470,2
S01008471,2
S01008472,3
S01008473,2
S01008474,2
S01008475,3
S01008476,4
S01008477,3
S01008478,3
S01008479,3
S01008480,4
S01008481,4
S01008482,4
S01008483,3
S01008484,6
S01008485,9
S01008486,5
S01008487,9
S01008488,6
S01008489,5
S01008490,6
S01008491,6
S01008492,5
S01008493,4
S01008494,3
S01008495,5
S01008496,7
S01008497,8
S01008498,4
S01008499,7
S01008500,2
S01008501,9
S01008502,9
S01008503,10
S01008504,10
S01008505,10
S01008506,10
S01008507,10
S01008508,10
S01008509,10
S01008510,10
S01008511,10
S01008512,10
S01008513,10
S01008514,8
S01008515,10
S01008516,7
S01008517,10
S01008518,10
S01008519,10
S01008520,10
S01008521,10
S01008522,10
S01008523,10
S01008524,2
S01008525,3
S01008526,5
S01008527,8
S01008528,7
S01008529,6
S01008530,1
S01008531,3
S01008532,4
S01008533,6
S01008534,10
S01008535,10
S01008536,10
S01008537,10
S01008538,10
S01008539,10
S01008540,10
S01008541,10
S01008542,10
S01008543,10
S01008544,9
S01008545,10
S01008546,10
S01008547,8
S01008548,7
S01008549,7
S01008550,9
S01008551,7
S01008552,8
S01008553,5
S01008554,2
S01008555,2
S01008556,3
S01008557,2
S01008558,2
S01008559,4
S01008560,3
S01008561,5
S01008562,1
S01008563,2
S01008564,4
S01008565,2
S01008566,3
S01008567,3
S01008568,6
S01008569,1
S01008570,2
S01008571,4
S01008572,5
S01008573,9
S01008574,9
S01008575,10
S01008576,9
S01008577,8
S01008578,10
S01008579,7
S01008580,8
S01008581,3
S01008582,3
S01008583,4
S01008584,4
S01008585,3
S01008586,4
S01008587,9
S01008588,10
S01008589,8
S01008590,10
S01008591,9
S01008592,7
S01008593,10
S01008594,9
S01008595,2
S01008596,4
S01008597,10
S01008598,9
S01008599,10
S01008600,9
S01008601,10
S01008602,8
S01008603,8
S01008604,10
S01008605,10
S01008606,10
S01008607,10
S01008608,10
S01008609,10
S01008610,10
S01008611,10
S01008612,9
S01008613,10
S01008614,9
S01008615,10
S01008616,10
S01008617,10
S01008618,10
S01008619,10
S01008620,10
S01008621,10
S01008622,10
S01008623,10
S01008624,10
S01008625,9
S01008626,10
S01008627,10
S01008628,9
S01008629,10
S01008630,10
S01008631,10
S01008632,5
S01008633,10
S01008634,10
S01008635,10
S01008636,10
S01008637,10
S01008638,9
S01008639,9
S01008640,10
S01008641,10
S01008642,10
S01008643,10
S01008644,8
S01008645,10
S01008646,10
S01008647,10
S01008648,7
S01008649,7
S01008650,7
S01008651,7
S01008652,3
S01008653,4
S01008654,5
S01008655,7
S01008656,3
S01008657,5
S01008658,6
S01008659,5
S01008660,7
S01008661,6
S01008662,6
S01008663,5
S01008664,7
S01008665,7
S01008666,10
S01008667,8
S01008668,9
S01008669,10
S01008670,9
S01008671,9
S01008672,10
S01008673,6
S01008674,6
S01008675,4
S01008676,5
S01008677,5
S01008678,6
S01008679,2
S01008680,6
S01008681,5
S01008682,6
S01008683,4
S01008684,3
S01008685,4
S01008686,4
S01008687,6
S01008688,5
S01008689,7
S01008690,9
S01008691,5
S01008692,6
S01008693,8
S01008694,8
S01008695,8
S01008696,10
S01008697,10
S01008698,10
S01008699,4
S01008700,9
S01008701,2
S01008702,4
S01008703,1
S01008704,2
S01008705,2
S01008706,1
S01008707,1
S01008708,1
S01008709,2
S01008710,1
S01008711,1
S01008712,1
S01008713,1
S01008714,3
S01008715,2
S01008716,2
S01008717,7
S01008718,7
S01008719,6
S01008720,5
S01008721,9
S01008722,7
S01008723,8
S01008724,9
S01008725,8
S01008726,10
S01008727,9
S01008728,5
S01008729,9
S01008730,6
S01008731,4
S01008732,4
S01008733,6
S01008734,7
S01008735,10
S01008736,7
S01008737,10
S01008738,10
S01008739,7
S01008740,9
S01008741,10
S01008742,7
S01008743,3
S01008744,5
S01008745,9
S01008746,3
S01008747,10
S01008748,10
S01008749,8
S01008750,10
S01008751,5
S01008752,1
S01008753,2
S01008754,5
S01008755,3
S01008756,2
S01008757,1
S01008758,2
S01008759,1
S01008760,1
S01008761,6
S01008762,8
S01008763,10
S01008764,7
S01008765,7
S01008766,8
S01008767,6
S01008768,4
S01008769,7
S01008770,9
S01008771,6
S01008772,8
S01008773,4
S01008774,3
S01008775,6
S01008776,2
S01008777,2
S01008778,5
S01008779,9
S01008780,5
S01008781,3
S01008782,5
S01008783,9
S01008784,5
S01008785,2
S01008786,4
S01008787,1
S01008788,6
S01008789,2
S01008790,3
S01008791,7
S01008792,5
S01008793,3
S01008794,4
S01008795,7
S01008796,4
S01008797,7
S01008798,6
S01008799,4
S01008800,7
S01008801,7
S01008802,5
S01008803,4
S01008804,4
S01008805,9
S01008806,8
S01008807,6
S01008808,6
S01008809,9
S01008810,10
S01008811,10
S01008812,10
S01008813,4
S01008814,7
S01008815,5
S01008816,5
S01008817,4
S01008818,9
S01008819,9
S01008820,3
S01008821,9
S01008822,10
S01008823,10
S01008824,10
S01008825,10
S01008826,6
S01008827,10
S01008828,9
S01008829,9
S01008830,10
S01008831,10
S01008832,10
S01008833,10
S01008834,10
S01008835,9
S01008836,4
S01008837,8
S01008838,9
S01008839,9
S01008840,10
S01008841,10
S01008842,10
S01008843,8
S01008844,9
S01008845,10
S01008846,8
S01008847,10
S01008848,8
S01008849,10
S01008850,10
S01008851,7
S01008852,10
S01008853,10
S01008854,10
S01008855,10
S01008856,10
S01008857,10
S01008858,10
S01008859,9
S01008860,8
S01008861,10
S01008862,9
S01008863,10
S01008864,10
S01008865,10
S01008866,10
S01008867,10
S01008868,7
S01008869,10
S01008870,10
S01008871,10
S01008872,9
S01008873,10
S01008874,9
S01008875,8
S01008876,10
S01008877,10
S01008878,6
S01008879,8
S01008880,9
S01008881,10
S01008882,10
S01008883,10
S01008884,10
S01008885,10
S01008886,10
S01008887,10
S01008888,10
S01008889,10
S01008890,8
S01008891,10
S01008892,9
S01008893,10
S01008894,10
S01008895,10
S01008896,10
S01008897,10
S01008898,10
S01008899,2
S01008900,4
S01008901,4
S01008902,3
S01008903,4
S01008904,3
S01008905,2
S01008906,2
S01008907,2
S01008908,3
S01008909,4
S01008910,5
S01008911,8
S01008912,10
S01008913,7
S01008914,7
S01008915,9
S01008916,2
S01008917,2
S01008918,1
S01008919,1
S01008920,7
S01008921,1
S01008922,3
S01008923,3
S01008924,2
S01008925,4
S01008926,5
S01008927,5
S01008928,3
S01008929,1
S01008930,1
S01008931,2
S01008932,5
S01008933,1
S01008934,3
S01008935,9
S01008936,10
S01008937,9
S01008938,10
S01008939,10
S01008940,10
S01008941,10
S01008942,10
S01008943,10
S01008944,10
S01008945,9
S01008946,9
S01008947,10
S01008948,9
S01008949,5
S01008950,7
S01008951,3
S01008952,2
S01008953,4
S01008954,4
S01008955,8
S01008956,8
S01008957,5
S01008958,4
S01008959,6
S01008960,10
S01008961,9
S01008962,9
S01008963,10
S01008964,10
S01008965,10
S01008966,10
S01008967,10
S01008968,9
S01008969,8
S01008970,10
S01008971,10
S01008972,10
S01008973,9
S01008974,10
S01008975,5
S01008976,10
S01008977,10
S01008978,9
S01008979,7
S01008980,6
S01008981,10
S01008982,7
S01008983,5
S01008984,6
S01008985,7
S01008986,10
S01008987,10
S01008988,8
S01008989,8
S01008990,7
S01008991,9
S01008992,5
S01008993,7
S01008994,5
S01008995,10
S01008996,6
S01008997,6
S01008998,3
S01008999,5
S01009000,8
S01009001,8
S01009002,8
S01009003,9
S01009004,8
S01009005,8
S01009006,8
S01009007,7
S01009008,8
S01009009,3
S01009010,9
S01009011,10
S01009012,10
S01009013,10
S01009014,5
S01009015,6
S01009016,4
S01009017,5
S01009018,4
S01009019,6
S01009020,6
S01009021,5
S01009022,5
S01009023,5
S01009024,6
S01009025,4
S01009026,5
S01009027,5
S01009028,4
S01009029,5
S01009030,5
S01009031,5
S01009032,5
S01009033,5
S01009034,6
S01009035,6
S01009036,6
S01009037,5
S01009038,6
S01009039,3
S01009040,5
S01009041,3
S01009042,6
S01009043,6
S01009044,6
S01009045,6
S01009046,6
S01009047,6
S01009048,6
S01009049,6
S01009050,6
S01009051,6
S01009052,6
S01009053,1
S01009054,5
S01009055,8
S01009056,3
S01009057,2
S01009058,3
S01009059,6
S01009060,10
S01009061,6
S01009062,3
S01009063,8
S01009064,5
S01009065,2
S01009066,4
S01009067,9
S01009068,4
S01009069,9
S01009070,8
S01009071,5
S01009072,7
S01009073,5
S01009074,4
S01009075,4
S01009076,6
S01009077,5
S01009078,10
S01009079,2
S01009080,4
S01009081,5
S01009082,4
S01009083,5
S01009084,6
S01009085,9
S01009086,5
S01009087,3
S01009088,6
S01009089,10
S01009090,8
S01009091,10
S01009092,6
S01009093,3
S01009094,10
S01009095,7
S01009096,7
S01009097,10
S01009098,9
S01009099,5
S01009100,3
S01009101,3
S01009102,2
S01009103,8
S01009104,5
S01009105,6
S01009106,5
S01009107,7
S01009108,9
S01009109,10
S01009110,6
S01009111,8
S01009112,9
S01009113,9
S01009114,7
S01009115,6
S01009116,10
S01009117,5
S01009118,8
S01009119,3
S01009120,4
S01009121,5
S01009122,6
S01009123,8
S01009124,6
S01009125,4
S01009126,1
S01009127,1
S01009128,1
S01009129,1
S01009130,4
S01009131,3
S01009132,7
S01009133,2
S01009134,6
S01009135,7
S01009136,9
S01009137,9
S01009138,8
S01009139,2
S01009140,3
S01009141,2
S01009142,2
S01009143,1
S01009144,9
S01009145,5
S01009146,4
S01009147,2
S01009148,3
S01009149,5
S01009150,2
S01009151,6
S01009152,3
S01009153,5
S01009154,7
S01009155,9
S01009156,10
S01009157,5
S01009158,5
S01009159,1
S01009160,2
S01009161,2
S01009162,2
S01009163,4
S01009164,4
S01009165,2
S01009166,2
S01009167,2
S01009168,9
S01009169,3
S01009170,3
S01009171,3
S01009172,10
S01009173,8
S01009174,10
S01009175,9
S01009176,9
S01009177,2
S01009178,1
S01009179,3
S01009180,2
S01009181,4
S01009182,6
S01009183,8
S01009184,2
S01009185,3
S01009186,5
S01009187,8
S01009188,4
S01009189,3
S01009190,9
S01009191,10
S01009192,7
S01009193,9
S01009194,9
S01009195,9
S01009196,5
S01009197,9
S01009198,8
S01009199,8
S01009200,9
S01009201,5
S01009202,9
S01009203,1
S01009204,4
S01009205,9
S01009206,9
S01009207,8
S01009208,7
S01009209,8
S01009210,7
S01009211,5
S01009212,3
S01009213,4
S01009214,8
S01009215,4
S01009216,5
S01009217,2
S01009218,6
S01009219,4
S01009220,3
S01009221,5
S01009222,3
S01009223,5
S01009224,4
S01009225,4
S01009226,3
S01009227,4
S01009228,1
S01009229,5
S01009230,5
S01009231,8
S01009232,1
S01009233,5
S01009234,1
S01009235,3
S01009236,9
S01009237,10
S01009238,4
S01009239,4
S01009240,1
S01009241,2
S01009242,7
S01009243,5
S01009244,9
S01009245,8
S01009246,5
S01009247,6
S01009248,7
S01009249,3
S01009250,5
S01009251,6
S01009252,10
S01009253,4
S01009254,2
S01009255,3
S01009256,8
S01009257,6
S01009258,8
S01009259,8
S01009260,6
S01009261,3
S01009262,3
S01009263,9
S01009264,8
S01009265,4
S01009266,5
S01009267,7
S01009268,5
S01009269,2
S01009270,2
S01009271,8
S01009272,3
S01009273,8
S01009274,6
S01009275,3
S01009276,7
S01009277,8
S01009278,9
S01009279,6
S01009280,2
S01009281,2
S01009282,6
S01009283,5
S01009284,9
S01009285,8
S01009286,8
S01009287,9
S01009288,8
S01009289,8
S01009290,10
S01009291,9
S01009292,3
S01009293,6
S01009294,8
S01009295,9
S01009296,7
S01009297,10
S01009298,2
S01009299,5
S01009300,3
S01009301,2
S01009302,1
S01009303,8
S01009304,6
S01009305,4
S01009306,5
S01009307,3
S01009308,4
S01009309,7
S01009310,10
S01009311,3
S01009312,7
S01009313,2
S01009314,9
S01009315,5
S01009316,10
S01009317,10
S01009318,10
S01009319,10
S01009320,7
S01009321,10
S01009322,8
S01009323,6
S01009324,5
S01009325,8
S01009326,5
S01009327,8
S01009328,10
S01009329,10
S01009330,6
S01009331,8
S01009332,9
S01009333,4
S01009334,2
S01009335,2
S01009336,1
S01009337,2
S01009338,2
S01009339,1
S01009340,3
S01009341,3
S01009342,4
S01009343,7
S01009344,4
S01009345,6
S01009346,10
S01009347,10
S01009348,10
S01009349,10
S01009350,8
S01009351,9
S01009352,10
S01009353,10
S01009354,10
S01009355,9
S01009356,9
S01009357,10
S01009358,10
S01009359,10
S01009360,8
S01009361,8
S01009362,10
S01009363,5
S01009364,7
S01009365,6
S01009366,5
S01009367,5
S01009368,4
S01009369,5
S01009370,5
S01009371,6
S01009372,6
S01009373,4
S01009374,3
S01009375,4
S01009376,4
S01009377,7
S01009378,4
S01009379,7
S01009380,5
S01009381,8
S01009382,5
S01009383,4
S01009384,9
S01009385,8
S01009386,5
S01009387,5
S01009388,2
S01009389,7
S01009390,10
S01009391,10
S01009392,10
S01009393,10
S01009394,9
S01009395,10
S01009396,10
S01009397,10
S01009398,8
S01009399,10
S01009400,8
S01009401,10
S01009402,9
S01009403,8
S01009404,2
S01009405,8
S01009406,6
S01009407,7
S01009408,9
S01009409,5
S01009410,3
S01009411,3
S01009412,2
S01009413,4
S01009414,5
S01009415,3
S01009416,7
S01009417,7
S01009418,3
S01009419,2
S01009420,2
S01009421,2
S01009422,5
S01009423,9
S01009424,5
S01009425,5
S01009426,2
S01009427,2
S01009428,2
S01009429,1
S01009430,2
S01009431,2
S01009432,1
S01009433,2
S01009434,3
S01009435,1
S01009436,3
S01009437,3
S01009438,3
S01009439,2
S01009440,3
S01009441,3
S01009442,7
S01009443,4
S01009444,8
S01009445,3
S01009446,1
S01009447,3
S01009448,6
S01009449,4
S01009450,1
S01009451,1
S01009452,3
S01009453,3
S01009454,8
S01009455,8
S01009456,3
S01009457,7
S01009458,5
S01009459,3
S01009460,1
S01009461,10
S01009462,5
S01009463,6
S01009464,8
S01009465,6
S01009466,9
S01009467,9
S01009468,4
S01009469,8
S01009470,6
S01009471,1
S01009472,2
S01009473,1
S01009474,2
S01009475,9
S01009476,9
S01009477,7
S01009478,3
S01009479,4
S01009480,8
S01009481,6
S01009482,5
S01009483,6
S01009484,4
S01009485,4
S01009486,6
S01009487,3
S01009488,6
S01009489,1
S01009490,2
S01009491,3
S01009492,4
S01009493,10
S01009494,8
S01009495,9
S01009496,5
S01009497,5
S01009498,9
S01009499,5
S01009500,3
S01009501,3
S01009502,3
S01009503,4
S01009504,1
S01009505,1
S01009506,1
S01009507,5
S01009508,2
S01009509,2
S01009510,10
S01009511,9
S01009512,9
S01009513,9
S01009514,9
S01009515,3
S01009516,4
S01009517,9
S01009518,9
S01009519,6
S01009520,6
S01009521,3
S01009522,3
S01009523,2
S01009524,1
S01009525,2
S01009526,7
S01009527,3
S01009528,4
S01009529,8
S01009530,9
S01009531,2
S01009532,2
S01009533,2
S01009534,1
S01009535,1
S01009536,4
S01009537,4
S01009538,2
S01009539,5
S01009540,1
S01009541,5
S01009542,1
S01009543,5
S01009544,4
S01009545,5
S01009546,5
S01009547,2
S01009548,4
S01009549,5
S01009550,7
S01009551,5
S01009552,7
S01009553,2
S01009554,4
S01009555,6
S01009556,2
S01009557,1
S01009558,2
S01009559,1
S01009560,1
S01009561,2
S01009562,4
S01009563,5
S01009564,7
S01009565,3
S01009566,5
S01009567,4
S01009568,4
S01009569,5
S01009570,3
S01009571,1
S01009572,1
S01009573,2
S01009574,3
S01009575,4
S01009576,7
S01009577,6
S01009578,4
S01009579,5
S01009580,10
S01009581,5
S01009582,5
S01009583,3
S01009584,8
S01009585,4
S01009586,3
S01009587,4
S01009588,4
S01009589,5
S01009590,8
S01009591,8
S01009592,9
S01009593,9
S01009594,9
S01009595,9
S01009596,3
S01009597,1
S01009598,1
S01009599,3
S01009600,1
S01009601,3
S01009602,10
S01009603,5
S01009604,5
S01009605,2
S01009606,8
S01009607,9
S01009608,6
S01009609,8
S01009610,6
S01009611,7
S01009612,5
S01009613,10
S01009614,7
S01009615,8
S01009616,5
S01009617,7
S01009618,2
S01009619,2
S01009620,2
S01009621,2
S01009622,1
S01009623,3
S01009624,2
S01009625,2
S01009626,1
S01009627,3
S01009628,2
S01009629,2
S01009630,2
S01009631,1
S01009632,1
S01009633,1
S01009634,2
S01009635,2
S01009636,1
S01009637,2
S01009638,1
S01009639,8
S01009640,1
S01009641,2
S01009642,4
S01009643,8
S01009644,4
S01009645,4
S01009646,3
S01009647,1
S01009648,4
S01009649,3
S01009650,9
S01009651,5
S01009652,8
S01009653,8
S01009654,6
S01009655,3
S01009656,1
S01009657,4
S01009658,2
S01009659,2
S01009660,3
S01009661,6
S01009662,6
S01009663,6
S01009664,7
S01009665,5
S01009666,5
S01009667,6
S01009668,9
S01009669,8
S01009670,7
S01009671,7
S01009672,4
S01009673,7
S01009674,7
S01009675,7
S01009676,7
S01009677,7
S01009678,8
S01009679,4
S01009680,6
S01009681,4
S01009682,9
S01009683,8
S01009684,8
S01009685,4
S01009686,5
S01009687,7
S01009688,2
S01009689,4
S01009690,5
S01009691,9
S01009692,7
S01009693,9
S01009694,9
S01009695,7
S01009696,7
S01009697,8
S01009698,8
S01009699,6
S01009700,5
S01009701,7
S01009702,6
S01009703,6
S01009704,8
S01009705,4
S01009706,4
S01009707,9
S01009708,5
S01009709,7
S01009710,6
S01009711,4
S01009712,6
S01009713,7
S01009714,8
S01009715,7
S01009716,10
S01009717,7
S01009718,5
S01009719,5
S01009720,7
S01009721,10
S01009722,10
S01009723,10
S01009724,4
S01009725,10
S01009726,9
S01009727,8
S01009728,10
S01009729,10
S01009730,9
S01009731,10
S01009732,10
S01009733,8
S01009734,9
S01009735,10
S01009736,10
S01009737,6
S01009738,8
S01009739,9
S01009740,5
S01009741,10
S01009742,8
S01009743,8
S01009744,7
S01009745,9
S01009746,7
S01009747,6
S01009748,7
S01009749,8
S01009750,6
S01009751,4
S01009752,10
S01009753,8
S01009754,8
S01009755,9
S01009756,9
S01009757,9
S01009758,8
S01009759,1
S01009760,2
S01009761,5
S01009762,2
S01009763,9
S01009764,2
S01009765,4
S01009766,6
S01009767,3
S01009768,3
S01009769,7
S01009770,7
S01009771,7
S01009772,7
S01009773,7
S01009774,7
S01009775,1
S01009776,1
S01009777,1
S01009778,1
S01009779,1
S01009780,1
S01009781,1
S01009782,3
S01009783,1
S01009784,1
S01009785,1
S01009786,1
S01009787,1
S01009788,3
S01009789,2
S01009790,3
S01009791,1
S01009792,8
S01009793,8
S01009794,9
S01009795,9
S01009796,7
S01009797,7
S01009798,9
S01009799,1
S01009800,2
S01009801,1
S01009802,2
S01009803,1
S01009804,3
S01009805,2
S01009806,2
S01009807,4
S01009808,4
S01009809,3
S01009810,1
S01009811,2
S01009812,2
S01009813,1
S01009814,5
S01009815,3
S01009816,5
S01009817,3
S01009818,8
S01009819,4
